"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"269","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",47
"270","T","N.Name.*.*.*","NN","T",NA,"T",0,NA,"T",NA,NA,NA,"T",47
"271","HIRD","N.Name.*.*.*","NP","HIRD",NA,"HIRD",0,NA,"HIRD",NA,NA,NA,"HIRD",47
"272",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",47
"273","King","N.Name.*.*.*","NP","King",NA,"King",0,NA,"King",NA,NA,NA,"King",47
"274","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",47
"275","GREAr","N.Name.*.*.*","NP","GREAr",NA,"GREAr",1,"GREAr",NA,NA,NA,NA,NA,47
"276","-","SYM.Pun.Hyph","NP","-",NA,"-",1,"-",NA,NA,NA,"-","-",47
"277","BRiTAi","FM","NP","BRiTAi",NA,"BRiTAi",1,"BRiTAi",NA,NA,NA,NA,NA,47
"278",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",47
"279","&","FM","CC","&",NA,"&",0,NA,"&",NA,NA,NA,"&",47
"280","c","FM","LS","c",NA,"c",0,NA,"c",NA,NA,NA,"c",47
"281",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",47
"282","T","N.Name.Nom.Sg.*","NN","T",NA,"T",0,NA,"T",NA,NA,NA,"T",47
"283","HIS","N.Reg.Nom.Sg.Neut","PP$","HIS",NA,"HIS",0,NA,"HIS",NA,NA,NA,"HIS",47
"284","ENGLISH","N.Name.Nom.Sg.*","JJ","ENGLISH",NA,"ENGLISH",0,NA,"ENGLISH",NA,NA,NA,"ENGLISH",47
"285","GRAMMAR","N.Name.Nom.Sg.*","NN","GRAMMAR",NA,"GRAMMAR",0,NA,"GRAMMAR",NA,NA,NA,"GRAMMAR",47
"286","Is","N.Name.*.*.*","VBZ","Is",NA,"Is",0,NA,"Is",NA,NA,NA,"Is",47
"287","moſt","N.Name.*.*.*","JJ","most",NA,"most",0,NA,"most",NA,NA,NA,"most",47
"288","humbly","N.Name.*.*.*","RB","humbly",NA,"humbly",0,NA,"humbly",NA,NA,NA,"humbly",47
"289","inſcribed","N.Name.*.*.*","JJ","inscribed",NA,"inscribed",0,NA,"inscribed",NA,NA,NA,"inscribed",47
"290",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",47
"291","His","N.Reg.Nom.Sg.Neut","PP$","His",NA,"His",0,NA,"His",NA,NA,NA,"His",47
"292","Majrsrr's","N.Name.*.*.*","NNS","Majrsrr's",NA,"Majrsrr's",1,"Majrsrr's",NA,NA,"Majrsrr's",NA,"Majrsrr's",47
"293","Ever","N.Name.*.*.*","RB","Ever",NA,"Ever",0,NA,"Ever",NA,NA,NA,"Ever",47
"294","Dutiful","N.Name.Nom.Sg.Neut","JJ","Dutiful","Dutiful","Dutiful",0,NA,"Dutiful",NA,NA,NA,"Dutiful",47
"295",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",47
"296","Loyal","ADJD.Pos","NP","Loyal",NA,"Loyal",0,NA,"Loyal",NA,NA,NA,"Loyal",47
"297","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",47
"298","Obedient","FM","JJ","Obedient",NA,"Obedient",0,NA,"Obedient",NA,NA,NA,"Obedient",47
"299",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",47
"300","Subject","FM","JJ","Subject",NA,"Subject",0,NA,"Subject",NA,NA,NA,"Subject",47
"301","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",47
"302","Servant","FM","NP","Servant",NA,"Servant",0,NA,"Servant",NA,NA,NA,"Servant",47
"303",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",47
"304","CHARLES","N.Name.Nom.Sg.Masc","NP","CHARLES",NA,"CHARLES",1,"CHARLES",NA,NA,NA,NA,NA,47
"305","WISEMAN","N.Name.Nom.Sg.Masc","NP","WISEMAN",NA,"WISEMAN",1,"WISEMAN",NA,NA,NA,NA,NA,47
"306",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",47
"307","M","SYM.Other.XY","NN","M",NA,"M",0,NA,"M",NA,NA,NA,"M",193
"308","*","SYM.Other.XY","SYM","*",NA,"*",0,NA,"*",NA,NA,NA,"*",193
"309","%","N.Reg.Nom.Sg.Neut","NN","%",NA,"%",1,"%",NA,NA,NA,NA,NA,193
"310","A","N.Name.Nom.Sg.*","DT","A",NA,"A",0,NA,"A",NA,NA,NA,"A",193
"311",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",193
"312","4000","CARD","CD","4000",NA,"4000",1,"4000",NA,NA,NA,NA,NA,193
"313","440","CARD","CD","440",NA,"440",1,"440",NA,NA,NA,NA,NA,193
"314","3","CARD","CD","3",NA,"3",0,NA,"3",NA,NA,NA,"3",193
"315","Le","N.Name.*.*.*","NP","Le",NA,"Le",1,"Le",NA,NA,NA,NA,NA,193
"316","kn","N.Name.Nom.Sg.*","NN","kn",NA,"kn",1,"kn",NA,NA,NA,NA,NA,193
"317","P","N.Name.*.*.*","NN","P",NA,"P",0,NA,"P",NA,NA,NA,"P",193
"318","4","CARD","CD","4",NA,"4",0,NA,"4",NA,NA,NA,"4",193
"319","6c","CARD","NN","6c",NA,"6c",1,"6c",NA,NA,NA,NA,NA,193
"320","§","SYM.Other.XY","SYM","§",NA,"§",1,"§",NA,NA,NA,NA,NA,193
"321","0","CARD","CD","0",NA,"0",0,NA,"0",NA,NA,NA,"0",193
"322","8","CARD","CD","8",NA,"8",1,"8",NA,NA,NA,NA,NA,193
"323","☚","FM","NN","☚",NA,"☚",1,"☚",NA,NA,NA,NA,NA,193
"324","coce","FM","NN","coce",NA,"coce",1,"coce",NA,NA,NA,NA,NA,193
"325","8","CARD","CD","8",NA,"8",1,"8",NA,NA,NA,NA,NA,193
"326","RR","N.Reg.Nom.*.*","NP","RR",NA,"RR",1,"RR",NA,NA,NA,NA,NA,193
"327","₰","CARD","NN","₰",NA,"₰",1,"₰",NA,NA,NA,NA,NA,193
"328","60","CARD","CD","60",NA,"60",1,"60",NA,NA,NA,NA,NA,193
"329","2","CARD","CD","2",NA,"2",0,NA,"2",NA,NA,NA,"2",193
"330","K","SYM.Other.XY","NN","K",NA,"K",0,NA,"K",NA,NA,NA,"K",193
"331","A","SYM.Other.XY","DT","A",NA,"A",0,NA,"A",NA,NA,NA,"A",193
"332","2n","N.Reg.Nom.Pl.Fem","JJ","2n",NA,"2n",1,"2n",NA,NA,NA,NA,NA,193
"333","RE","N.Reg.Nom.Sg.Neut","NN","RE",NA,"RE",0,NA,"RE",NA,NA,NA,"RE",193
"334",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",193
"335","TH","N.Name.Nom.Sg.Neut","NN","TH",NA,"TH",1,"TH",NA,NA,NA,NA,NA,193
"336","B","SYM.Other.XY","NP","B",NA,"B",0,NA,"B",NA,NA,NA,"B",193
"337","F","SYM.Other.XY","NP","F",NA,"F",0,NA,"F",NA,NA,NA,"F",193
"338","△","CARD","NP","△",NA,"△",1,"△",NA,NA,NA,NA,NA,193
"339","C","SYM.Other.XY","NP","C",NA,"C",0,NA,"C",NA,NA,NA,"C",193
"340","E","SYM.Other.XY","NP","E",NA,"E",0,NA,"E",NA,NA,NA,"E",193
"341",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",193
"342","PF","N.Name.Nom.Sg.*","NP","PF",NA,"PF",1,"PF",NA,NA,NA,NA,NA,193
"343","all","FM","DT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",193
"344","parts","FM","NNS","parts",NA,"parts",0,NA,"parts",NA,NA,NA,"parts",193
"345","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",193
"346","learning","FM","VVG","learning",NA,"learning",0,NA,"learning",NA,NA,NA,"learning",193
"347","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",193
"348","⸗","N.Name.*.*.*","NN","⸗",NA,"⸗",1,"⸗",NA,NA,NA,NA,NA,193
"349",NA,"N.Name.Nom.Sg.*","TO",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,193
"350","N","SYM.Other.XY","NP","N",NA,"N",0,NA,"N",NA,NA,NA,"N",193
"351","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",193
"352","countrymen","FM","NNS","countrymen",NA,"countrymen",1,"countrymen",NA,NA,"countrymen",NA,"countrymen",193
"353","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",193
"354","cultivat","FM","NNS","cultivat",NA,"cultivat",1,"cultivat",NA,NA,"cultivat",NA,"cultivat",193
"355","*","SYM.Other.Aster","SYM","*",NA,"*",0,NA,"*",NA,NA,NA,"*",193
"356","₰","FM","JJ","₰",NA,"₰",1,"₰",NA,NA,NA,NA,NA,193
"357","◻","FM","NN","◻",NA,"◻",1,"◻",NA,NA,NA,NA,NA,193
"358","8","CARD","CD","8",NA,"8",1,"8",NA,NA,NA,NA,NA,193
"359","L","N.Name.*.*.*","NP","L",NA,"L",0,NA,"L",NA,NA,NA,"L",193
"360","K.A","N.Name.*.*.*","NP","K.A",NA,"K.A",1,"K.A",NA,NA,NA,NA,NA,193
"361","R","N.Name.*.*.*","NP","R",NA,"R",0,NA,"R",NA,NA,NA,"R",193
"362","ed","FM","NN","ed",NA,"ed",1,"ed",NA,NA,NA,NA,NA,193
"363",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"364","during","FM","IN","during",NA,"during",0,NA,"during",NA,NA,NA,"during",193
"365","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",193
"366","laft","VPP.Full.Psp","NN","laft","laft","laft",1,"laft",NA,NA,NA,NA,NA,193
"367","century","FM","NN","century",NA,"century",0,NA,"century",NA,NA,NA,"century",193
"368",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"369","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",193
"370","diſtiguiſhed","FM","JJ","distiguished",NA,"distiguished",1,"distiguished",NA,NA,NA,NA,NA,193
"371","fucceſs","FM","NNS","fuccess","fuccess","fuccess",1,"fuccess",NA,NA,"fuccess",NA,"fuccess",193
"372",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"373","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",193
"374","own","FM","JJ","own",NA,"own",0,NA,"own",NA,NA,NA,"own",193
"375","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",193
"376","ſeems","FM","NNS","seems",NA,"seems",0,NA,"seems",NA,NA,NA,"seems",193
"377","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",193
"378","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",193
"379","that","PRO.Dem.Subst.-.Acc.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",193
"380","wheremn","FM","RB","wheremn",NA,"wheremn",1,"wheremn",NA,NA,"wheremn",NA,"wheremn",193
"381","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",193
"382","efforts","FM","NNS","efforts","efforts","efforts",0,NA,"efforts",NA,NA,NA,"efforts",193
"383","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",193
"384","been","FM","VBN","been",NA,"been",1,"been",NA,NA,"been",NA,"been",193
"385","moſt","FM","JJ","most",NA,"most",0,NA,"most",NA,NA,NA,"most",193
"386","weak","FM","JJ","weak",NA,"weak",0,NA,"weak",NA,NA,NA,"weak",193
"387","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",193
"388","unfucceſsful","FM","JJ","unfuccessful","unfuccessful","unfuccessful",1,"unfuccessful",NA,NA,NA,NA,NA,193
"389",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",193
"390","They","FM","PP","They",NA,"They",0,NA,"They",NA,NA,NA,"They",193
"391","ſtand","FM","VVP","stand",NA,"stand",0,NA,"stand",NA,NA,NA,"stand",193
"392","juſtly","FM","RB","justly",NA,"justly",0,NA,"justly",NA,NA,NA,"justly",193
"393","foremoſt","N.Reg.Nom.Sg.Fem","NN","foremost","foremost","foremost",0,NA,"foremost",NA,NA,NA,"foremost",193
"394","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",193
"395","other","N.Name.*.*.*","JJ","other",NA,"other",0,NA,"other",NA,NA,NA,"other",193
"396","branches","ADJA.Pos.Acc.Sg.Neut","NNS","branches",NA,"branches",0,NA,"branches",NA,NA,NA,"branches",193
"397","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",193
"398","Philolophy","FM","NP","Philolophy",NA,"Philolophy",1,"Philolophy",NA,NA,NA,NA,NA,193
"399",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"400","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",193
"401","even","FM","RB","even",NA,"even",0,NA,"even",NA,NA,NA,"even",193
"402","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",193
"403","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",193
"404","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",193
"405","now","FM","RB","now",NA,"now",0,NA,"now",NA,NA,NA,"now",193
"406","conſidered","FM","JJ","considered",NA,"considered",0,NA,"considered",NA,NA,NA,"considered",193
"407","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",193
"408","Foreigners","N.Name.Gen.Sg.*","NNS","Foreigners",NA,"Foreigners",0,NA,"Foreigners",NA,NA,NA,"Foreigners",193
"409","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",193
"410","abſolutely","CARD","JJ","absolutely",NA,"absolutely",0,NA,"absolutely",NA,NA,NA,"absolutely",193
"411","requiſite","N.Reg.Nom.Pl.Neut","NN","requisite",NA,"requisite",0,NA,"requisite",NA,NA,NA,"requisite",193
"412","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",193
"413","complete","FM","VV","complete",NA,"complete",0,NA,"complete",NA,NA,NA,"complete",193
"414","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",193
"415","learned","FM","VVN","learned",NA,"learned",0,NA,"learned",NA,NA,NA,"learned",193
"416","education","FM","NN","education",NA,"education",0,NA,"education",NA,NA,NA,"education",193
"417",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",193
"418","yet","FM","RB","yet",NA,"yet",0,NA,"yet",NA,NA,NA,"yet",193
"419","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",193
"420","Englaſb","FM","NN","Englasb",NA,"Englasb",1,"Englasb",NA,NA,NA,NA,NA,193
"421","themſelves","FM","NNS","themselves",NA,"themselves",0,NA,"themselves",NA,NA,NA,"themselves",193
"422",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"423","either","ADJD.Comp","CC","either",NA,"either",0,NA,"either",NA,NA,NA,"either",193
"424","ignorant","ADJD.Pos","JJ","ignorant",NA,"ignorant",0,NA,"ignorant",NA,NA,NA,"ignorant",193
"425","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",193
"426","unmindful","FM","JJ","unmindful","unmindful","unmindful",0,NA,"unmindful",NA,NA,NA,"unmindful",193
"427","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",193
"428","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",193
"429","treafure","FM","NN","treafure","treafure","treafure",1,"treafure",NA,NA,NA,NA,NA,193
"430","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",193
"431","pofleſs","FM","NNS","pofless","pofless","pofless",1,"pofless",NA,NA,"pofless",NA,"pofless",193
"432",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"433","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",193
"434","carelelly","FM","RB","carelelly",NA,"carelelly",1,"carelelly",NA,NA,"carelelly",NA,"carelelly",193
"435","ſuffered","FM","VVN","suffered","suffered","suffered",0,NA,"suffered",NA,NA,NA,"suffered",193
"436","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",193
"437","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",193
"438","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",193
"439","adulterated","FM","VVN","adulterated",NA,"adulterated",0,NA,"adulterated",NA,NA,NA,"adulterated",193
"440","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",193
"441","ignorance","FM","NN","ignorance",NA,"ignorance",0,NA,"ignorance",NA,NA,NA,"ignorance",193
"442",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"443","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",193
"444","affectation","FM","NN","affectation","affectation","affectation",0,NA,"affectation",NA,NA,NA,"affectation",193
"445",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",193
"446","Like","N.Name.Nom.Sg.Masc","IN","Like",NA,"Like",0,NA,"Like",NA,NA,NA,"Like",193
"447","Kings","N.Name.Gen.Sg.Masc","NP","Kings",NA,"Kings",0,NA,"Kings",NA,NA,NA,"Kings",193
"448","panting","FM","VVG","panting",NA,"panting",0,NA,"panting",NA,NA,NA,"panting",193
"449","after","FM","IN","after","after","after",0,NA,"after",NA,NA,NA,"after",193
"450","new","FM","JJ","new",NA,"new",0,NA,"new",NA,NA,NA,"new",193
"451","conqueſts","FM","NNS","conquests",NA,"conquests",1,"conquests",NA,NA,"conquests",NA,"conquests",193
"452",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"453","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",193
"454","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",193
"455","indolently","FM","RB","indolently",NA,"indolently",0,NA,"indolently",NA,NA,NA,"indolently",193
"456","permitted","FM","VVN","permitted",NA,"permitted",0,NA,"permitted",NA,NA,NA,"permitted",193
"457","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",193
"458","natural","FM","JJ","natural",NA,"natural",0,NA,"natural",NA,NA,NA,"natural",193
"459","dominions","FM","NNS","dominions",NA,"dominions",0,NA,"dominions",NA,NA,NA,"dominions",193
"460","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",193
"461","fink","FM","VV","fink","fink","fink",0,NA,"fink",NA,NA,NA,"fink",193
"462","into","N.Name.*.*.*","IN","into",NA,"into",0,NA,"into",NA,NA,NA,"into",193
"463","deſolation","N.Name.*.*.*","NN","desolation",NA,"desolation",0,NA,"desolation",NA,NA,NA,"desolation",193
"464",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",193
"465","It","N.Name.*.*.*","PP","It",NA,"It",0,NA,"It",NA,NA,NA,"It",193
"466","muſt","N.Name.*.*.*","NN","must",NA,"must",0,NA,"must",NA,NA,NA,"must",193
"467","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",193
"468","owned","FM","VVN","owned",NA,"owned",0,NA,"owned",NA,NA,NA,"owned",193
"469",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"470","indeed","FM","RB","indeed",NA,"indeed",0,NA,"indeed",NA,NA,NA,"indeed",193
"471",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"472","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",193
"473","many","FM","JJ","many",NA,"many",0,NA,"many",NA,NA,NA,"many",193
"474","writers","FM","NNS","writers",NA,"writers",1,"writers",NA,NA,"writers",NA,"writers",193
"475","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",193
"476","been","FM","VBN","been",NA,"been",1,"been",NA,NA,"been",NA,"been",193
"477","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",193
"478","late","FM","JJ","late",NA,"late",0,NA,"late",NA,NA,NA,"late",193
"479","induſtrioufly","FM","NN","industrioufly","industrioufly","industrioufly",1,"industrioufly",NA,NA,NA,NA,NA,193
"480","employed","FM","VVN","employed",NA,"employed",0,NA,"employed",NA,NA,NA,"employed",193
"481","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",193
"482","drawing","FM","VVG","drawing",NA,"drawing",0,NA,"drawing",NA,NA,NA,"drawing",193
"483","up","FM","RP","up",NA,"up",0,NA,"up",NA,NA,NA,"up",193
"484","Grammatical","FM","JJ","Grammatical",NA,"Grammatical",0,NA,"Grammatical",NA,NA,NA,"Grammatical",193
"485","Eflays","FM","NNS","Eflays","Eflays","Eflays",1,"Eflays",NA,NA,"Eflays",NA,"Eflays",193
"486","on","FM","IN","on",NA,"on",0,NA,"on",NA,NA,NA,"on",193
"487","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",193
"488","Engliſb","FM","NN","Englisb",NA,"Englisb",1,"Englisb",NA,NA,NA,NA,NA,193
"489","tongue","FM","NN","tongue",NA,"tongue",0,NA,"tongue",NA,NA,NA,"tongue",193
"490",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"491","incited","FM","VVD","incited",NA,"incited",1,"incited",NA,NA,"incited",NA,"incited",193
"492",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"493","perhaps","FM","RB","perhaps",NA,"perhaps",0,NA,"perhaps",NA,NA,NA,"perhaps",193
"494",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",193
"495","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",193
"496","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",193
"497","appaA","FM","NN","appaA",NA,"appaA",1,"appaA",NA,NA,NA,NA,NA,193
"498","9","CARD","CD","9",NA,"9",1,"9",NA,NA,NA,NA,NA,193
"499","rent","FM","NN","rent",NA,"rent",0,NA,"rent",NA,NA,NA,"rent",193
"500","PREFACE","N.Name.Nom.Sg.Neut","NN","PREFACE",NA,"PREFACE",0,NA,"PREFACE",NA,NA,NA,"PREFACE",4
"501",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",4
"502","VI","SYM.Other.XY","NP","VI",NA,"VI",1,"VI",NA,NA,NA,NA,NA,4
"503","rent","FM","NN","rent",NA,"rent",0,NA,"rent",NA,NA,NA,"rent",4
"504","utility","FM","NN","utility",NA,"utility",0,NA,"utility",NA,NA,NA,"utility",4
"505","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"506","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"507","deſign","N.Reg.Nom.Pl.Fem","NN","design",NA,"design",0,NA,"design",NA,NA,NA,"design",4
"508",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",4
"509","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",4
"510",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"511","probably","ADJD.Pos","RB","probably",NA,"probably",0,NA,"probably",NA,NA,NA,"probably",4
"512",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"513","not","ADJD.Pos","RB","not",NA,"not",0,NA,"not",NA,NA,NA,"not",4
"514","ſufficiently","FM","RB","sufficiently","sufficiently","sufficiently",0,NA,"sufficiently",NA,NA,NA,"sufficiently",4
"515","apprized","FM","VVN","apprized",NA,"apprized",0,NA,"apprized",NA,NA,NA,"apprized",4
"516","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"517","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"518","labour","FM","NN","labour",NA,"labour",0,NA,"labour",NA,NA,NA,"labour",4
"519","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",4
"520","was","FM","VBD","was",NA,"was",0,NA,"was",NA,NA,NA,"was",4
"521","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",4
"522","attend","FM","VV","attend",NA,"attend",0,NA,"attend",NA,NA,NA,"attend",4
"523","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"524","undertaking","FM","NN","undertaking",NA,"undertaking",0,NA,"undertaking",NA,NA,NA,"undertaking",4
"525",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",4
"526","Thus","FM","RB","Thus",NA,"Thus",0,NA,"Thus",NA,NA,NA,"Thus",4
"527","we","PRO.Pers.Subst.1.Nom.Pl.*","PP","we",NA,"we",0,NA,"we",NA,NA,NA,"we",4
"528","find","FM","VVP","find","find","find",0,NA,"find",NA,NA,NA,"find",4
"529","them","ADJA.Pos.Dat.Sg.Neut","PP","them",NA,"them",0,NA,"them",NA,NA,NA,"them",4
"530","contenting","FM","VVG","contenting",NA,"contenting",0,NA,"contenting",NA,NA,NA,"contenting",4
"531","themſelves","FM","NNS","themselves",NA,"themselves",0,NA,"themselves",NA,NA,NA,"themselves",4
"532","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",4
"533","driving","FM","VVG","driving",NA,"driving",0,NA,"driving",NA,NA,NA,"driving",4
"534","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",4
"535","heavy","FM","JJ","heavy",NA,"heavy",0,NA,"heavy",NA,NA,NA,"heavy",4
"536","labours","FM","NNS","labours",NA,"labours",1,"labours",NA,NA,"labours",NA,"labours",4
"537","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",4
"538","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"539","track","FM","NN","track",NA,"track",0,NA,"track",NA,NA,NA,"track",4
"540","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"541","former","FM","JJ","former","former","former",0,NA,"former",NA,NA,NA,"former",4
"542","error","FM","NN","error",NA,"error",0,NA,"error",NA,NA,NA,"error",4
"543",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",4
"544","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",4
"545","never","FM","RB","never",NA,"never",0,NA,"never",NA,NA,NA,"never",4
"546","venturing","FM","VVG","venturing",NA,"venturing",0,NA,"venturing",NA,NA,NA,"venturing",4
"547","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",4
"548","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"549","beaten","FM","JJ","beaten",NA,"beaten",0,NA,"beaten",NA,NA,NA,"beaten",4
"550","road","FM","NN","road",NA,"road",0,NA,"road",NA,NA,NA,"road",4
